hr,workingday,yr,dteday,atemp,season,weathersit,weekday,hum,mnth,windspeed,holiday,registered
14,0,1,504,0.6515,2,1,6,0.3,5,0.10532502644880687,0,369
15,0,1,504,0.6515,2,1,6,0.3,5,0.12284001410603033,0,316
16,0,1,504,0.6515,2,1,6,0.3,5,0.12284001410603033,0,311
17,0,1,504,0.6515,2,1,6,0.3,5,0.10532502644880687,0,347
18,0,1,504,0.6515,2,1,6,0.33,5,0.10532502644880687,0,391
19,0,1,504,0.6364,2,1,6,0.39,5,0.15786998942047725,0,229
20,0,1,504,0.6364,2,1,6,0.41,5,0.10532502644880687,0,197
21,0,1,504,0.6212,2,1,6,0.5,5,0.0,0,178
22,0,1,504,0.6212,2,1,6,0.47,5,0.0,0,234
23,0,1,504,0.6212,2,1,6,0.56,5,0.19301751498765723,0,168
0,0,1,505,0.5455,2,1,0,0.53,5,0.12284001410603033,0,128
1,0,1,505,0.5303,2,1,0,0.52,5,0.0,0,102
2,0,1,505,0.5303,2,1,0,0.52,5,0.0,0,62
3,0,1,505,0.5152,2,1,0,0.56,5,0.10532502644880687,0,40
4,0,1,505,0.5,2,1,0,0.68,5,0.10532502644880687,0,14
5,0,1,505,0.4848,2,1,0,0.72,5,0.12284001410603033,0,7
6,0,1,505,0.4848,2,1,0,0.63,5,0.15786998942047725,0,21
7,0,1,505,0.5,2,1,0,0.68,5,0.22804749030210414,0,55
8,0,1,505,0.5303,2,1,0,0.56,5,0.19301751498765723,0,120
9,0,1,505,0.6212,2,1,0,0.32,5,0.298224991183731,0,184
10,0,1,505,0.6212,2,1,0,0.34,5,0.3508875044081345,0,258
11,0,1,505,0.6212,2,1,0,0.36,5,0.38603502997531447,0,323
12,0,1,505,0.6364,2,1,0,0.36,5,0.38603502997531447,0,390
13,0,1,505,0.6364,2,1,0,0.37,5,0.33337251675091106,0,363
14,0,1,505,0.6515,2,1,0,0.39,5,0.45621253085694136,0,307
15,0,1,505,0.6364,2,2,0,0.39,5,0.49124250617138826,0,256
16,0,1,505,0.6515,2,1,0,0.42,5,0.42106500528976143,0,339
17,0,1,505,0.6515,2,1,0,0.45,5,0.38603502997531447,0,340
18,0,1,505,0.6515,2,1,0,0.51,5,0.38603502997531447,0,328
19,0,1,505,0.6212,2,1,0,0.61,5,0.49124250617138826,0,260
20,0,1,505,0.6212,2,1,0,0.61,5,0.49124250617138826,0,191
21,0,1,505,0.6061,2,1,0,0.69,5,0.45621253085694136,0,182
22,0,1,505,0.5909,2,1,0,0.73,5,0.38603502997531447,0,101
23,0,1,505,0.5758,2,3,0,0.78,5,0.42106500528976143,0,54
0,1,1,506,0.5455,2,3,1,0.88,5,0.3508875044081345,0,28
1,1,1,506,0.5455,2,3,1,0.88,5,0.42106500528976143,0,11
2,1,1,506,0.5303,2,3,1,0.94,5,0.298224991183731,0,9
3,1,1,506,0.5303,2,2,1,0.88,5,0.3508875044081345,0,2
4,1,1,506,0.5303,2,3,1,0.88,5,0.3508875044081345,0,5
5,1,1,506,0.5303,2,3,1,0.88,5,0.3508875044081345,0,14
6,1,1,506,0.5303,2,3,1,0.88,5,0.3508875044081345,0,76
7,1,1,506,0.5303,2,3,1,0.88,5,0.3508875044081345,0,146
8,1,1,506,0.5303,2,3,1,0.88,5,0.298224991183731,0,258
9,1,1,506,0.5303,2,3,1,0.88,5,0.2631950158692841,0,172
10,1,1,506,0.5455,2,3,1,0.88,5,0.33337251675091106,0,71
11,1,1,506,0.5606,2,2,1,0.83,5,0.19301751498765723,0,82
12,1,1,506,0.5606,2,2,1,0.83,5,0.298224991183731,0,124
13,1,1,506,0.5606,2,3,1,0.83,5,0.298224991183731,0,135
14,1,1,506,0.5606,2,3,1,0.83,5,0.22804749030210414,0,135
15,1,1,506,0.6061,2,2,1,0.73,5,0.22804749030210414,0,158
16,1,1,506,0.6061,2,2,1,0.73,5,0.298224991183731,0,269
17,1,1,506,0.6212,2,2,1,0.69,5,0.298224991183731,0,468
18,1,1,506,0.6061,2,1,1,0.73,5,0.12284001410603033,0,478
19,1,1,506,0.6212,2,1,1,0.69,5,0.10532502644880687,0,391
20,1,1,506,0.6061,2,1,1,0.69,5,0.15786998942047725,0,292
21,1,1,506,0.6061,2,1,1,0.69,5,0.10532502644880687,0,210
22,1,1,506,0.5909,2,2,1,0.73,5,0.19301751498765723,0,116
23,1,1,506,0.5909,2,1,1,0.73,5,0.33337251675091106,0,79
0,1,1,507,0.5455,2,1,2,0.83,5,0.298224991183731,0,26
1,1,1,507,0.5455,2,2,2,0.83,5,0.15786998942047725,0,16
2,1,1,507,0.5455,2,2,2,0.83,5,0.12284001410603033,0,10
3,1,1,507,0.5455,2,2,2,0.83,5,0.12284001410603033,0,5
4,1,1,507,0.5303,2,2,2,0.88,5,0.19301751498765723,0,7
5,1,1,507,0.5303,2,3,2,0.88,5,0.22804749030210414,0,17
6,1,1,507,0.5303,2,3,2,0.88,5,0.12284001410603033,0,129
7,1,1,507,0.5303,2,3,2,0.88,5,0.12284001410603033,0,315
8,1,1,507,0.5303,2,2,2,0.88,5,0.15786998942047725,0,570
9,1,1,507,0.5606,2,2,2,0.83,5,0.12284001410603033,0,287
10,1,1,507,0.5758,2,2,2,0.78,5,0.10532502644880687,0,148
11,1,1,507,0.5758,2,2,2,0.78,5,0.0,0,150
12,1,1,507,0.5909,2,2,2,0.78,5,0.12284001410603033,0,178
13,1,1,507,0.6061,2,2,2,0.73,5,0.0,0,195
14,1,1,507,0.6061,2,2,2,0.73,5,0.12284001410603033,0,149
15,1,1,507,0.6515,2,1,2,0.61,5,0.10532502644880687,0,191
16,1,1,507,0.6364,2,1,2,0.61,5,0.12284001410603033,0,316
17,1,1,507,0.6667,2,1,2,0.54,5,0.0,0,716
18,1,1,507,0.6364,2,1,2,0.61,5,0.15786998942047725,0,709
19,1,1,507,0.6212,2,1,2,0.69,5,0.2631950158692841,0,320
20,1,1,507,0.6061,2,1,2,0.73,5,0.298224991183731,0,319
21,1,1,507,0.5909,2,1,2,0.78,5,0.15786998942047725,0,233
22,1,1,507,0.5909,2,1,2,0.73,5,0.10532502644880687,0,157
23,1,1,507,0.5909,2,1,2,0.73,5,0.12284001410603033,0,91
0,1,1,508,0.5909,2,1,3,0.78,5,0.15786998942047725,0,28
1,1,1,508,0.5606,2,1,3,0.83,5,0.19301751498765723,0,9
2,1,1,508,0.5606,2,2,3,0.83,5,0.19301751498765723,0,10
3,1,1,508,0.5758,2,1,3,0.78,5,0.12284001410603033,0,5
4,1,1,508,0.5455,2,3,3,0.83,5,0.22804749030210414,0,3
5,1,1,508,0.5303,2,3,3,0.88,5,0.298224991183731,0,29
6,1,1,508,0.5303,2,1,3,0.88,5,0.12284001410603033,0,154
7,1,1,508,0.5455,2,1,3,0.83,5,0.0,0,452
8,1,1,508,0.5455,2,1,3,0.83,5,0.0,0,681
9,1,1,508,0.5909,2,2,3,0.78,5,0.0,0,258
10,1,1,508,0.5909,2,1,3,0.78,5,0.10532502644880687,0,139
11,1,1,508,0.6061,2,1,3,0.73,5,0.0,0,151
12,1,1,508,0.6212,2,2,3,0.69,5,0.10532502644880687,0,206
13,1,1,508,0.6212,2,2,3,0.74,5,0.19301751498765723,0,201
14,1,1,508,0.6364,2,1,3,0.65,5,0.15786998942047725,0,181
15,1,1,508,0.6515,2,2,3,0.61,5,0.0,0,192
16,1,1,508,0.6515,2,3,3,0.61,5,0.10532502644880687,0,216
17,1,1,508,0.6061,2,3,3,0.69,5,0.12284001410603033,0,240
18,1,1,508,0.6061,2,3,3,0.69,5,0.12284001410603033,0,296
19,1,1,508,0.5758,2,2,3,0.83,5,0.19301751498765723,0,336
20,1,1,508,0.5758,2,2,3,0.83,5,0.10532502644880687,0,267
21,1,1,508,0.5758,2,2,3,0.83,5,0.0,0,221
22,1,1,508,0.5758,2,2,3,0.83,5,0.19301751498765723,0,136
23,1,1,508,0.5606,2,1,3,0.83,5,0.15786998942047725,0,83
0,1,1,509,0.5606,2,1,4,0.83,5,0.10532502644880687,0,49
1,1,1,509,0.5455,2,1,4,0.88,5,0.10532502644880687,0,21
2,1,1,509,0.5455,2,1,4,0.88,5,0.0,0,15
3,1,1,509,0.5455,2,2,4,0.88,5,0.12284001410603033,0,3
4,1,1,509,0.5455,2,2,4,0.88,5,0.19301751498765723,0,5
5,1,1,509,0.5455,2,2,4,0.88,5,0.19301751498765723,0,29
6,1,1,509,0.5455,2,2,4,0.88,5,0.19301751498765723,0,146
7,1,1,509,0.5606,2,1,4,0.83,5,0.12284001410603033,0,393
8,1,1,509,0.5909,2,1,4,0.73,5,0.15786998942047725,0,659
9,1,1,509,0.5909,2,1,4,0.73,5,0.19301751498765723,0,267
10,1,1,509,0.6061,2,1,4,0.65,5,0.15786998942047725,0,138
11,1,1,509,0.6212,2,1,4,0.65,5,0.15786998942047725,0,160
12,1,1,509,0.6515,2,1,4,0.58,5,0.12284001410603033,0,213
13,1,1,509,0.6667,2,1,4,0.54,5,0.19301751498765723,0,233
14,1,1,509,0.6818,2,1,4,0.55,5,0.2631950158692841,0,180
15,1,1,509,0.6818,2,1,4,0.55,5,0.298224991183731,0,222
16,1,1,509,0.6818,2,1,4,0.55,5,0.42106500528976143,0,329
17,1,1,509,0.6818,2,1,4,0.55,5,0.33337251675091106,0,678
18,1,1,509,0.6667,2,1,4,0.54,5,0.38603502997531447,0,634
19,1,1,509,0.6515,2,1,4,0.61,5,0.3508875044081345,0,416
20,1,1,509,0.6212,2,2,4,0.69,5,0.33337251675091106,0,343
21,1,1,509,0.5909,2,3,4,0.78,5,0.19301751498765723,0,237
22,1,1,509,0.5909,2,2,4,0.78,5,0.12284001410603033,0,210
23,1,1,509,0.5909,2,2,4,0.78,5,0.15786998942047725,0,131
0,1,1,510,0.5758,2,1,5,0.83,5,0.15786998942047725,0,63
1,1,1,510,0.5758,2,1,5,0.83,5,0.10532502644880687,0,34
2,1,1,510,0.5758,2,2,5,0.83,5,0.0,0,16
3,1,1,510,0.5606,2,2,5,0.88,5,0.12284001410603033,0,6
4,1,1,510,0.5606,2,2,5,0.88,5,0.0,0,6
5,1,1,510,0.5606,2,2,5,0.88,5,0.10532502644880687,0,28
6,1,1,510,0.5606,2,2,5,0.88,5,0.12284001410603033,0,108
7,1,1,510,0.5606,2,2,5,0.88,5,0.19301751498765723,0,352
8,1,1,510,0.5758,2,2,5,0.89,5,0.12284001410603033,0,551
9,1,1,510,0.5758,2,2,5,0.89,5,0.15786998942047725,0,288
10,1,1,510,0.6364,2,1,5,0.79,5,0.19301751498765723,0,163
11,1,1,510,0.6364,2,1,5,0.79,5,0.15786998942047725,0,193
12,1,1,510,0.6818,2,1,5,0.66,5,0.12284001410603033,0,237
13,1,1,510,0.6818,2,1,5,0.62,5,0.15786998942047725,0,247
14,1,1,510,0.6818,2,1,5,0.58,5,0.15786998942047725,0,263
15,1,1,510,0.7121,2,1,5,0.62,5,0.22804749030210414,0,360
16,1,1,510,0.7121,2,1,5,0.52,5,0.2631950158692841,0,447
17,1,1,510,0.7121,2,1,5,0.62,5,0.33337251675091106,0,529
18,1,1,510,0.7121,2,1,5,0.62,5,0.22804749030210414,0,391
19,1,1,510,0.6818,2,1,5,0.62,5,0.298224991183731,0,293
20,1,1,510,0.6515,2,1,5,0.65,5,0.19301751498765723,0,270
21,1,1,510,0.6515,2,1,5,0.65,5,0.15786998942047725,0,193
22,1,1,510,0.6212,2,1,5,0.74,5,0.12284001410603033,0,147
23,1,1,510,0.6061,2,1,5,0.78,5,0.2631950158692841,0,132
0,0,1,511,0.5758,2,1,6,0.83,5,0.19301751498765723,0,98
1,0,1,511,0.5758,2,1,6,0.83,5,0.15786998942047725,0,64
2,0,1,511,0.5758,2,1,6,0.89,5,0.15786998942047725,0,55
3,0,1,511,0.5606,2,1,6,0.88,5,0.12284001410603033,0,22
4,0,1,511,0.5606,2,1,6,0.88,5,0.15786998942047725,0,2
5,0,1,511,0.5758,2,1,6,0.83,5,0.298224991183731,0,10
6,0,1,511,0.5606,2,1,6,0.88,5,0.22804749030210414,0,25
7,0,1,511,0.5606,2,2,6,0.88,5,0.19301751498765723,0,44
8,0,1,511,0.5909,2,1,6,0.78,5,0.15786998942047725,0,103
9,0,1,511,0.5758,2,1,6,0.83,5,0.22804749030210414,0,192
10,0,1,511,0.6364,2,1,6,0.79,5,0.2631950158692841,0,256
11,0,1,511,0.6667,2,1,6,0.74,5,0.22804749030210414,0,312
12,0,1,511,0.6970000000000001,2,1,6,0.66,5,0.2631950158692841,0,293
13,0,1,511,0.7273,2,1,6,0.66,5,0.22804749030210414,0,274
14,0,1,511,0.7273,2,1,6,0.66,5,0.2631950158692841,0,257
15,0,1,511,0.7273,2,1,6,0.66,5,0.33337251675091106,0,239
16,0,1,511,0.7273,2,1,6,0.55,5,0.298224991183731,0,243
17,0,1,511,0.7121,2,2,6,0.52,5,0.298224991183731,0,227
18,0,1,511,0.6970000000000001,2,2,6,0.52,5,0.22804749030210414,0,216
19,0,1,511,0.6970000000000001,2,2,6,0.66,5,0.2631950158692841,0,214
20,0,1,511,0.6818,2,2,6,0.55,5,0.22804749030210414,0,152
21,0,1,511,0.6818,2,2,6,0.62,5,0.22804749030210414,0,151
22,0,1,511,0.6667,2,1,6,0.74,5,0.298224991183731,0,118
23,0,1,511,0.6667,2,1,6,0.74,5,0.298224991183731,0,114
0,0,1,512,0.6364,2,2,0,0.69,5,0.19301751498765723,0,89
1,0,1,512,0.6212,2,1,0,0.74,5,0.2631950158692841,0,61
2,0,1,512,0.6061,2,1,0,0.73,5,0.2631950158692841,0,45
3,0,1,512,0.6061,2,1,0,0.73,5,0.19301751498765723,0,25
4,0,1,512,0.5758,2,1,0,0.83,5,0.22804749030210414,0,7
5,0,1,512,0.5758,2,1,0,0.83,5,0.22804749030210414,0,5
6,0,1,512,0.5758,2,1,0,0.83,5,0.19301751498765723,0,14
7,0,1,512,0.5606,2,1,0,0.88,5,0.19301751498765723,0,30
8,0,1,512,0.5758,2,1,0,0.83,5,0.22804749030210414,0,82
9,0,1,512,0.6061,2,1,0,0.83,5,0.2631950158692841,0,140
10,0,1,512,0.6364,2,1,0,0.74,5,0.298224991183731,0,215
11,0,1,512,0.6818,2,1,0,0.66,5,0.2631950158692841,0,251
12,0,1,512,0.6970000000000001,2,1,0,0.66,5,0.298224991183731,0,269
13,0,1,512,0.7121,2,1,0,0.58,5,0.22804749030210414,0,228
14,0,1,512,0.7121,2,1,0,0.58,5,0.298224991183731,0,230
15,0,1,512,0.7121,2,1,0,0.52,5,0.33337251675091106,0,245
16,0,1,512,0.7121,2,1,0,0.52,5,0.33337251675091106,0,243
17,0,1,512,0.7121,2,1,0,0.49,5,0.3508875044081345,0,247
18,0,1,512,0.7121,2,1,0,0.58,5,0.3508875044081345,0,252
19,0,1,512,0.7121,2,1,0,0.58,5,0.22804749030210414,0,212
20,0,1,512,0.6818,2,1,0,0.55,5,0.19301751498765723,0,224
21,0,1,512,0.6212,2,3,0,0.69,5,0.49124250617138826,0,79
22,0,1,512,0.5758,2,3,0,0.83,5,0.0,0,50
23,0,1,512,0.5758,2,3,0,0.83,5,0.15786998942047725,0,65
0,0,1,513,0.5758,2,1,1,0.83,5,0.2631950158692841,1,44
1,0,1,513,0.5909,2,2,1,0.78,5,0.3508875044081345,1,45
2,0,1,513,0.5606,2,1,1,0.83,5,0.2631950158692841,1,28
3,0,1,513,0.5909,2,1,1,0.73,5,0.19301751498765723,1,12
4,0,1,513,0.5758,2,1,1,0.78,5,0.15786998942047725,1,4
5,0,1,513,0.5758,2,1,1,0.78,5,0.15786998942047725,1,5
6,0,1,513,0.5909,2,1,1,0.73,5,0.19301751498765723,1,14
7,0,1,513,0.5909,2,1,1,0.78,5,0.12284001410603033,1,43
8,0,1,513,0.6212,2,1,1,0.69,5,0.0,1,93
9,0,1,513,0.6515,2,1,1,0.61,5,0.0,1,142
10,0,1,513,0.6515,2,1,1,0.61,5,0.0,1,175
11,0,1,513,0.6818,2,1,1,0.66,5,0.15786998942047725,1,222
12,0,1,513,0.7121,2,1,1,0.62,5,0.15786998942047725,1,292
13,0,1,513,0.7879,2,1,1,0.63,5,0.33337251675091106,1,284
14,0,1,513,0.7879,2,1,1,0.63,5,0.33337251675091106,1,227
15,0,1,513,0.7879,2,1,1,0.56,5,0.3508875044081345,1,279
16,0,1,513,0.7879,2,1,1,0.56,5,0.38603502997531447,1,278
17,0,1,513,0.7879,2,1,1,0.56,5,0.3508875044081345,1,247
18,0,1,513,0.7727,2,1,1,0.59,5,0.3508875044081345,1,251
19,0,1,513,0.7576,2,1,1,0.55,5,0.3508875044081345,1,247
20,0,1,513,0.7424,2,1,1,0.62,5,0.3508875044081345,1,203
21,0,1,513,0.7273,2,1,1,0.66,5,0.33337251675091106,1,181
22,0,1,513,0.6970000000000001,2,1,1,0.7,5,0.19301751498765723,1,110
23,0,1,513,0.6970000000000001,2,1,1,0.74,5,0.19301751498765723,1,60
0,1,1,514,0.6667,2,1,2,0.79,5,0.22804749030210414,0,33
1,1,1,514,0.6667,2,1,2,0.79,5,0.22804749030210414,0,13
2,1,1,514,0.6364,2,1,2,0.83,5,0.15786998942047725,0,8
3,1,1,514,0.6364,2,1,2,0.79,5,0.33337251675091106,0,2
4,1,1,514,0.6061,2,1,2,0.78,5,0.2631950158692841,0,5
5,1,1,514,0.6061,2,1,2,0.78,5,0.2631950158692841,0,32
6,1,1,514,0.6061,2,1,2,0.78,5,0.2631950158692841,0,145
7,1,1,514,0.6061,2,1,2,0.78,5,0.2631950158692841,0,431
8,1,1,514,0.6667,2,1,2,0.74,5,0.22804749030210414,0,588
9,1,1,514,0.6818,2,1,2,0.7,5,0.298224991183731,0,231
10,1,1,514,0.6970000000000001,2,1,2,0.7,5,0.3508875044081345,0,116
11,1,1,514,0.7121,2,1,2,0.62,5,0.3508875044081345,0,147
12,1,1,514,0.7576,2,1,2,0.55,5,0.38603502997531447,0,181
13,1,1,514,0.7727,2,1,2,0.52,5,0.45621253085694136,0,176
14,1,1,514,0.7727,2,1,2,0.52,5,0.49124250617138826,0,158
15,1,1,514,0.7727,2,1,2,0.49,5,0.45621253085694136,0,185
16,1,1,514,0.7727,2,1,2,0.49,5,0.5789349947102387,0,320
17,1,1,514,0.7576,2,1,2,0.46,5,0.49124250617138826,0,674
18,1,1,514,0.7424,2,1,2,0.49,5,0.5789349947102387,0,632
19,1,1,514,0.7121,2,1,2,0.52,5,0.42106500528976143,0,457
20,1,1,514,0.6515,2,3,2,0.61,5,0.6140825202774186,0,168
21,1,1,514,0.5455,2,3,2,0.88,5,0.5263900317385682,0,68
22,1,1,514,0.5606,2,2,2,0.88,5,0.10532502644880687,0,53
23,1,1,514,0.5455,2,3,2,0.94,5,0.0,0,40
0,1,1,515,0.5758,2,3,3,0.89,5,0.12284001410603033,0,32
1,1,1,515,0.5758,2,3,3,0.89,5,0.22804749030210414,0,4
2,1,1,515,0.5455,2,3,3,0.94,5,0.10532502644880687,0,4
3,1,1,515,0.5606,2,3,3,0.88,5,0.15786998942047725,0,5
4,1,1,515,0.5606,2,2,3,0.88,5,0.15786998942047725,0,6
5,1,1,515,0.5909,2,2,3,0.78,5,0.15786998942047725,0,40
6,1,1,515,0.5758,2,2,3,0.78,5,0.12284001410603033,0,139
7,1,1,515,0.5758,2,3,3,0.78,5,0.22804749030210414,0,469
8,1,1,515,0.5909,2,2,3,0.73,5,0.19301751498765723,0,642
9,1,1,515,0.6061,2,2,3,0.69,5,0.22804749030210414,0,282
10,1,1,515,0.6061,2,2,3,0.69,5,0.33337251675091106,0,138
11,1,1,515,0.6212,2,2,3,0.65,5,0.22804749030210414,0,155
12,1,1,515,0.6515,2,1,3,0.54,5,0.0,0,220
13,1,1,515,0.6515,2,1,3,0.51,5,0.0,0,236
14,1,1,515,0.6515,2,1,3,0.42,5,0.15786998942047725,0,208
15,1,1,515,0.6667,2,1,3,0.51,5,0.15786998942047725,0,221
16,1,1,515,0.6667,2,1,3,0.51,5,0.19301751498765723,0,352
17,1,1,515,0.6667,2,1,3,0.48,5,0.10532502644880687,0,756
18,1,1,515,0.6667,2,1,3,0.48,5,0.19301751498765723,0,746
19,1,1,515,0.6667,2,1,3,0.54,5,0.19301751498765723,0,506
20,1,1,515,0.5152,2,2,3,0.6,5,0.15786998942047725,0,374
21,1,1,515,0.6364,2,1,3,0.57,5,0.12284001410603033,0,263
22,1,1,515,0.6212,2,1,3,0.69,5,0.12284001410603033,0,191
23,1,1,515,0.6212,2,1,3,0.65,5,0.12284001410603033,0,121
0,1,1,516,0.6061,2,1,4,0.69,5,0.15786998942047725,0,48
1,1,1,516,0.6061,2,1,4,0.69,5,0.10532502644880687,0,22
2,1,1,516,0.6061,2,1,4,0.65,5,0.10532502644880687,0,8
3,1,1,516,0.6061,2,1,4,0.69,5,0.10532502644880687,0,8
4,1,1,516,0.6061,2,1,4,0.69,5,0.0,0,8
5,1,1,516,0.6061,2,1,4,0.69,5,0.298224991183731,0,32
6,1,1,516,0.5909,2,1,4,0.73,5,0.2631950158692841,0,171
7,1,1,516,0.6061,2,1,4,0.64,5,0.33337251675091106,0,489
8,1,1,516,0.6212,2,1,4,0.57,5,0.298224991183731,0,675
9,1,1,516,0.6212,2,1,4,0.47,5,0.298224991183731,0,264
10,1,1,516,0.6364,2,1,4,0.39,5,0.45621253085694136,0,155
11,1,1,516,0.6515,2,1,4,0.37,5,0.33337251675091106,0,153
12,1,1,516,0.6515,2,1,4,0.37,5,0.22804749030210414,0,230
13,1,1,516,0.6515,2,1,4,0.35,5,0.15786998942047725,0,216
14,1,1,516,0.6667,2,1,4,0.31,5,0.22804749030210414,0,193
15,1,1,516,0.6667,2,1,4,0.33,5,0.3508875044081345,0,209
16,1,1,516,0.6667,2,1,4,0.33,5,0.33337251675091106,0,384
17,1,1,516,0.6667,2,1,4,0.31,5,0.19301751498765723,0,742
18,1,1,516,0.6515,2,1,4,0.3,5,0.22804749030210414,0,700
19,1,1,516,0.6515,2,1,4,0.34,5,0.19301751498765723,0,487
20,1,1,516,0.6364,2,1,4,0.44,5,0.19301751498765723,0,391
21,1,1,516,0.6364,2,1,4,0.44,5,0.19301751498765723,0,318
22,1,1,516,0.6212,2,1,4,0.5,5,0.19301751498765723,0,221
23,1,1,516,0.6212,2,1,4,0.54,5,0.2631950158692841,0,114
0,1,1,517,0.6212,2,1,5,0.5,6,0.298224991183731,0,76
1,1,1,517,0.6212,2,1,5,0.53,6,0.2631950158692841,0,34
2,1,1,517,0.6212,2,1,5,0.57,6,0.2631950158692841,0,13
3,1,1,517,0.5909,2,2,5,0.73,6,0.10532502644880687,0,4
4,1,1,517,0.5909,2,2,5,0.73,6,0.10532502644880687,0,5
5,1,1,517,0.5909,2,2,5,0.78,6,0.10532502644880687,0,41
6,1,1,517,0.5606,2,3,5,0.88,6,0.15786998942047725,0,136
7,1,1,517,0.5758,2,2,5,0.89,6,0.22804749030210414,0,369
8,1,1,517,0.5758,2,2,5,0.89,6,0.22804749030210414,0,675
9,1,1,517,0.5758,2,2,5,0.83,6,0.2631950158692841,0,274
10,1,1,517,0.6061,2,2,5,0.78,6,0.33337251675091106,0,155
11,1,1,517,0.6667,2,2,5,0.74,6,0.33337251675091106,0,193
12,1,1,517,0.6667,2,2,5,0.74,6,0.42106500528976143,0,238
13,1,1,517,0.6818,2,1,5,0.7,6,0.3508875044081345,0,240
14,1,1,517,0.6818,2,3,5,0.66,6,0.33337251675091106,0,199
15,1,1,517,0.6818,2,3,5,0.66,6,0.33337251675091106,0,213
16,1,1,517,0.6818,2,3,5,0.58,6,0.5263900317385682,0,186
17,1,1,517,0.6515,2,3,5,0.7,6,0.298224991183731,0,202
18,1,1,517,0.5606,2,3,5,0.88,6,0.42106500528976143,0,100
19,1,1,517,0.5606,2,3,5,0.88,6,0.42106500528976143,0,41
20,1,1,517,0.5455,2,3,5,0.94,6,0.298224991183731,0,38
21,1,1,517,0.5909,2,3,5,0.78,6,0.298224991183731,0,73
22,1,1,517,0.5455,2,3,5,0.88,6,0.15786998942047725,0,22
23,1,1,517,0.5455,2,3,5,0.88,6,0.15786998942047725,0,67
0,0,1,518,0.5303,2,2,6,0.83,6,0.15786998942047725,0,81
1,0,1,518,0.5303,2,2,6,0.83,6,0.12284001410603033,0,61
2,0,1,518,0.5152,2,2,6,0.88,6,0.0,0,38
3,0,1,518,0.5303,2,1,6,0.73,6,0.298224991183731,0,18
4,0,1,518,0.5152,2,1,6,0.68,6,0.33337251675091106,0,11
5,0,1,518,0.4848,2,1,6,0.72,6,0.22804749030210414,0,11
6,0,1,518,0.4848,2,2,6,0.77,6,0.22804749030210414,0,31
7,0,1,518,0.5,2,1,6,0.72,6,0.12284001410603033,0,77
8,0,1,518,0.5152,2,1,6,0.64,6,0.19301751498765723,0,180
9,0,1,518,0.5303,2,1,6,0.6,6,0.298224991183731,0,243
10,0,1,518,0.6212,2,1,6,0.53,6,0.3508875044081345,0,348
11,0,1,518,0.5455,2,1,6,0.46,6,0.33337251675091106,0,357
12,0,1,518,0.6212,2,1,6,0.43,6,0.42106500528976143,0,418
13,0,1,518,0.6212,2,1,6,0.41,6,0.298224991183731,0,400
14,0,1,518,0.6212,2,1,6,0.38,6,0.3508875044081345,0,388
15,0,1,518,0.6212,2,1,6,0.38,6,0.298224991183731,0,405
16,0,1,518,0.6212,2,1,6,0.38,6,0.298224991183731,0,369
17,0,1,518,0.6212,2,1,6,0.36,6,0.0,0,338
18,0,1,518,0.6212,2,1,6,0.36,6,0.0,0,341
19,0,1,518,0.6212,2,1,6,0.36,6,0.19301751498765723,0,369
20,0,1,518,0.6212,2,1,6,0.35,6,0.33337251675091106,0,260
21,0,1,518,0.6212,2,1,6,0.4,6,0.12284001410603033,0,220
22,0,1,518,0.5455,2,1,6,0.46,6,0.15786998942047725,0,176
23,0,1,518,0.5303,2,1,6,0.52,6,0.12284001410603033,0,185
0,0,1,519,0.5152,2,1,0,0.6,6,0.19301751498765723,0,142
1,0,1,519,0.5152,2,1,0,0.56,6,0.15786998942047725,0,100
2,0,1,519,0.5,2,1,0,0.59,6,0.12284001410603033,0,67
3,0,1,519,0.5,2,1,0,0.63,6,0.12284001410603033,0,34
4,0,1,519,0.4848,2,1,0,0.72,6,0.10532502644880687,0,12
5,0,1,519,0.4848,2,1,0,0.68,6,0.0,0,11
6,0,1,519,0.4545,2,1,0,0.82,6,0.12284001410603033,0,16
7,0,1,519,0.4848,2,1,0,0.68,6,0.12284001410603033,0,29
8,0,1,519,0.5152,2,1,0,0.6,6,0.10532502644880687,0,110
9,0,1,519,0.6212,2,1,0,0.46,6,0.22804749030210414,0,230
10,0,1,519,0.6212,2,1,0,0.43,6,0.2631950158692841,0,277
11,0,1,519,0.6212,2,1,0,0.41,6,0.298224991183731,0,312
12,0,1,519,0.6212,2,1,0,0.39,6,0.3508875044081345,0,408
13,0,1,519,0.6364,2,1,0,0.36,6,0.33337251675091106,0,421
14,0,1,519,0.6364,2,1,0,0.36,6,0.38603502997531447,0,411
15,0,1,519,0.6364,2,1,0,0.34,6,0.0,0,408
16,0,1,519,0.6364,2,1,0,0.34,6,0.3508875044081345,0,436
17,0,1,519,0.6364,2,1,0,0.34,6,0.298224991183731,0,386
18,0,1,519,0.6364,2,1,0,0.34,6,0.298224991183731,0,343
19,0,1,519,0.6364,2,1,0,0.34,6,0.33337251675091106,0,337
20,0,1,519,0.6212,2,1,0,0.39,6,0.22804749030210414,0,230
21,0,1,519,0.6212,2,1,0,0.43,6,0.19301751498765723,0,180
22,0,1,519,0.6212,2,1,0,0.5,6,0.45621253085694136,0,165
23,0,1,519,0.5455,2,1,0,0.53,6,0.12284001410603033,0,82
0,1,1,520,0.5455,2,1,1,0.53,6,0.0,0,38
